伊勢上野,いせうえの,[i se u e no],5
伊勢大井,いせおおい,[i se o o i],5
伊勢奥津,いせおきつ,[i se o ki tsu],5
伊勢柏崎,いせかしわざき,[i se ka shi wa za ki],7
伊勢鎌倉,いせかまくら,[i se ka ma ku ra],6
伊勢川口,いせかわぐち,[i se ka wa gu chi],6
伊勢川島,いせかわしま,[i se ka wa shi ma],6
井関,いせぎ,[i se gi],3
伊勢崎,いせさき,[i se sa ki],4
伊勢佐木長者町,いせざきちょうじゃまち,[i se za ki cho u ja ma chi],9
伊勢市,いせし,[i se shi],3
伊勢田,いせだ,[i se da],3
伊勢竹原,いせたけはら,[i se ta ke ha ra],6
伊勢中川,いせなかがわ,[i se na ka ga wa],6
伊勢中原,いせなかはら,[i se na ka ha ra],6
伊勢八太,いせはた,[i se ha ta],4
伊勢治田,いせはった,[i se ha t ta],5
伊勢原,いせはら,[i se ha ra],4
伊勢松本,いせまつもと,[i se ma tsu mo to],6
伊勢八知,いせやち,[i se ya chi],4
伊勢若松,いせわかまつ,[i se wa ka ma tsu],6
五十市,いそいち,[i so i chi],4
石生,いそう,[i so u],3
磯子,いそご,[i so go],3
磯崎,いそざき,[i so za ki],4
五十猛,いそたけ,[i so ta ke],4
磯ノ浦,いそのうら,[i so no u ra],5
磯原,いそはら,[i so ha ra],4
磯分内,いそぶんない,[i so bu n na i],6
磯部,いそべ,[i so be],3
磯部,いそべ,[i so be],3
磯山,いそやま,[i so ya ma],4
板荷,いたが,[i ta ga],3
井高野,いたかの,[i ta ka no],4
井田川,いだがわ,[i da ga wa],4
伊太祈曽,いだきそ,[i da ki so],4
板倉東洋大前,いたくらとうようだいまえ,[i ta ku ra to u yo u da i ma e],12
潮来,いたこ,[i ta ko],3
板野,いたの,[i ta no],3
板橋,いたばし,[i ta ba shi],4
板橋区役所前,いたばしくやくしょまえ,[i ta ba shi ku ya ku sho ma e],10
板橋本町,いたばしほんちょう,[i ta ba shi ho n cho u],8
飯給,いたぶ,[i ta bu],3
伊丹,いたみ,[i ta mi],3
伊丹,いたみ,[i ta mi],3
猪田道,いだみち,[i da mi chi],4
板持,いたもち,[i ta mo chi],4
板谷,いたや,[i ta ya],3
板宿,いたやど,[i ta ya do],4
板柳,いたやなぎ,[i ta ya na gi],5
市尾,いちお,[i chi o],3
市岡,いちおか,[i chi o ka],4
市が尾,いちがお,[i chi ga o],4
市ケ谷,いちがや,[i chi ga ya],4
市川,いちかわ,[i chi ka wa],4
市川大野,いちかわおおの,[i chi ka wa o o no],7
市川塩浜,いちかわしおはま,[i chi ka wa shi o ha ma],8
市川大門,いちかわだいもん,[i chi ka wa da i mo n],8
市川本町,いちかわほんまち,[i chi ka wa ho n ma chi],8
市川真間,いちかわまま,[i chi ka wa ma ma],6
市来,いちき,[i chi ki],3
一志,いちし,[i chi shi],3
市島,いちじま,[i chi ji ma],4
一乗寺,いちじょうじ,[i chi jo u ji],5
一乗谷,いちじょうだに,[i chi jo u da ni],6
市城,いちしろ,[i chi shi ro],4
市田,いちだ,[i chi da],3
市棚,いちたな,[i chi ta na],4
市坪,いちつぼ,[i chi tsu bo],4
市波,いちなみ,[i chi na mi],4
市布,いちぬの,[i chi nu no],4
一之江,いちのえ,[i chi no e],4
市ノ川,いちのかわ,[i chi no ka wa],5
市ノ瀬,いちのせ,[i chi no se],4
一ノ関,いちのせき,[i chi no se ki],5
一ノ堰六地蔵尊,いちのせきろくじぞうそん,[i chi no se ki ro ku ji zo u so n],12
一の鳥居,いちのとりい,[i chi no to ri i],6
一戸,いちのへ,[i chi no he],4
市辺,いちのべ,[i chi no be],4
一宮,いちのみや,[i chi no mi ya],5
櫟本,いちのもと,[i chi no mo to],5
一の渡,いちのわたり,[i chi no wa ta ri],6
一ノ割,いちのわり,[i chi no wa ri],5
市場,いちば,[i chi ba],3
市場,いちば,[i chi ba],3
市場,いちば,[i chi ba],3
一畑口,いちばたぐち,[i chi ba ta gu chi],6
市塙,いちはな,[i chi ha na],4
市原,いちはら,[i chi ha ra],4
一分,いちぶ,[i chi bu],3
一武,いちぶ,[i chi bu],3
市振,いちぶり,[i chi bu ri],4
市部,いちべ,[i chi be],3
五日市,いつかいち,[i tsu ka i chi],5
五日町,いつかまち,[i tsu ka ma chi],5
一社,いっしゃ,[i t sha],3
一勝地,いっしょうち,[i t sho u chi],5
五橋,いつつばし,[i tsu tsu ba shi],5
一本松,いっぽんまつ,[i t po n ma tsu],6
一本松,いっぽんまつ,[i t po n ma tsu],6
井出,いで,[i de],2
出光美術館,いでみつびじゅつかん,[i de mi tsu bi ju tsu ka n],9
井戸,いど,[i do],2
糸井,いとい,[i to i],3
糸魚川,いといがわ,[i to i ga wa],5
糸魚沢,いといざわ,[i to i za wa],5
伊東,いとう,[i to u],3
井土ヶ谷,いどがや,[i do ga ya],4
糸崎,いとざき,[i to za ki],4
愛し野,いとしの,[i to shi no],4
糸島高校前,いとしまこうこうまえ,[i to shi ma ko u ko u ma e],10
糸田,いとだ,[i to da],3
糸貫,いとぬき,[i to nu ki],4
伊奈,いな,[i na],2
稲枝,いなえ,[i na e],3
稲永,いなえい,[i na e i],4
稲尾,いなお,[i na o],3
伊那大島,いなおおしま,[i na o o shi ma],6
田舎館,いなかだて,[i na ka da te],5
伊那上郷,いなかみさと,[i na ka mi sa to],6
稲城,いなぎ,[i na gi],3
伊那北,いなきた,[i na ki ta],4
稲城長沼,いなぎながぬま,[i na gi na ga nu ma],7
稲毛,いなげ,[i na ge],3
稲毛海岸,いなげかいがん,[i na ge ka i ga n],7
依那古,いなこ,[i na ko],3
稲子,いなこ,[i na ko],3
伊那小沢,いなこざわ,[i na ko za wa],5
稲佐岳,いなさだけ,[i na sa da ke],5
稲沢,いなざわ,[i na za wa],4
伊那市,いなし,[i na shi],3
伊那新町,いなしんまち,[i na shi n ma chi],6
稲梓,いなずさ,[i na zu sa],4
稲田,いなだ,[i na da],3
伊那田島,いなたじま,[i na ta ji ma],5
稲田堤,いなだづつみ,[i na da zu tsu mi],6
伊奈中央,いなちゅうおう,[i na chu u o u],6
稲積公園,いなづみこうえん,[i na zu mi ko u e n],8
猪名寺,いなでら,[i na de ra],4
稲戸井,いなとい,[i na to i],4
稲野,いなの,[i na no],3
因幡船岡,いなばふなおか,[i na ba fu na o ka],7
因幡社,いなばやしろ,[i na ba ya shi ro],6
稲原,いなはら,[i na ha ra],4
伊那福岡,いなふくおか,[i na fu ku o ka],6
稲穂,いなほ,[i na ho],3
伊那本郷,いなほんごう,[i na ho n go u],6
伊那松島,いなまつしま,[i na ma tsu shi ma],6
印南,いなみ,[i na mi],3
稲村ヶ崎,いなむらがさき,[i na mu ra ga sa ki],7
伊那八幡,いなやわた,[i na ya wa ta],5
稲荷,いなり,[i na ri],3
稲荷口,いなりぐち,[i na ri gu chi],5
稲荷町,いなりちょう,[i na ri cho u],5
稲荷町,いなりまち,[i na ri ma chi],5
稲荷山,いなりやま,[i na ri ya ma],5
稲荷山公園,いなりやまこうえん,[i na ri ya ma ko u e n],9
猪苗代,いなわしろ,[i na wa shi ro],5
猪苗代湖畔,いなわしろこはん,[i na wa shi ro ko ha n],8
犬飼,いぬかい,[i nu ka i],4
犬川,いぬかわ,[i nu ka wa],4
犬島新町,いぬじましんまち,[i nu ji ma shi n ma chi],8
犬塚,いぬづか,[i nu zu ka],4
犬吠,いぬぼう,[i nu bo u],4
犬山,いぬやま,[i nu ya ma],4
犬山口,いぬやまぐち,[i nu ya ma gu chi],6
犬山遊園,いぬやまゆうえん,[i nu ya ma yu u e n],8
井野,いの,[i no],2
井野,いの,[i no],2
伊野,いの,[i no],2
居能,いのう,[i no u],3
伊納,いのう,[i no u],3
伊野,いの,[i no],2
井の頭公園,いのかしらこうえん,[i no ka shi ra ko u e n],9
井口,いのくち,[i no ku chi],4
井口,いのくち,[i no ku chi],4
猪谷,いのたに,[i no ta ni],4
いのつき,いのつき,[i no tsu ki],4
伊野灘,いのなだ,[i no na da],4
井原,いばら,[i ba ra],3
井原市,いばらいち,[i ba ra i chi],5
茨木,いばらき,[i ba ra ki],4
茨木市,いばらきし,[i ba ra ki shi],5
井原里,いはらのさと,[i ha ra no sa to],6
茨目,いばらめ,[i ba ra me],4
揖斐,いび,[i bi],2
伊比井,いびい,[i bi i],3
指宿,いぶすき,[i bu su ki],4
動橋,いぶりはし,[i bu ri ha shi],5
伊保,いほ,[i ho],2
今井,いまい,[i ma i],3
今池,いまいけ,[i ma i ke],4
今池,いまいけ,[i ma i ke],4
今泉,いまいずみ,[i ma i zu mi],5
今伊勢,いまいせ,[i ma i se],4
今市,いまいち,[i ma i chi],4
今井浜海岸,いまいはまかいがん,[i ma i ha ma ka i ga n],9
今川,いまがわ,[i ma ga wa],4
今川,いまがわ,[i ma ga wa],4
今川河童,いまがわかっぱ,[i ma ga wa ka t pa],7
今隈,いまぐま,[i ma gu ma],4
今里,いまざと,[i ma za to],4
今里,いまざと,[i ma za to],4
今宿,いまじゅく,[i ma ju ku],4
今庄,いまじょう,[i ma jo u],4
今津,いまづ,[i ma zu],3
今津,いまづ,[i ma zu],3
今出川,いまでがわ,[i ma de ga wa],5
今橋,いまばし,[i ma ba shi],4
今治,いまばり,[i ma ba ri],4
今福,いまぶく,[i ma bu ku],4
今福鶴見,いまふくつるみ,[i ma fu ku tsu ru mi],7
今別,いまべつ,[i ma be tsu],4
今宮,いまみや,[i ma mi ya],4
今宮戎,いまみやえびす,[i ma mi ya e bi su],7
今山,いまやま,[i ma ya ma],4
伊万里,いまり,[i ma ri],3
揖屋,いや,[i ya],2
祖谷口,いやぐち,[i ya gu chi],4
伊予出石,いよいずし,[i yo i zu shi],5
伊予石城,いよいわき,[i yo i wa ki],5
伊予大洲,いよおおず,[i yo o o zu],5
伊予大平,いよおおひら,[i yo o o hi ra],6
伊予上灘,いよかみなだ,[i yo ka mi na da],6
伊予亀岡,いよかめおか,[i yo ka me o ka],6
伊与喜,いよき,[i yo ki],3
伊予小松,いよこまつ,[i yo ko ma tsu],5
伊予西条,いよさいじょう,[i yo sa i jo u],6
伊予桜井,いよさくらい,[i yo sa ku ra i],6
伊予寒川,いよさんがわ,[i yo sa n ga wa],6
伊予市,いよし,[i yo shi],3
伊予白滝,いよしらたき,[i yo shi ra ta ki],6
伊予立川,いよたちかわ,[i yo ta chi ka wa],6
いよ立花,いよたちばな,[i yo ta chi ba na],6
伊予土居,いよどい,[i yo do i],4
伊予富田,いよとみた,[i yo to mi ta],5
伊予長浜,いよながはま,[i yo na ga ha ma],6
伊予中山,いよなかやま,[i yo na ka ya ma],6
伊予氷見,いよひみ,[i yo hi mi],4
伊予平野,いよひらの,[i yo hi ra no],5
伊予北条,いよほうじょう,[i yo ho u jo u],6
伊予三島,いよみしま,[i yo mi shi ma],5
伊予宮野下,いよみやのした,[i yo mi ya no shi ta],7
伊予三芳,いよみよし,[i yo mi yo shi],5
伊予横田,いよよこた,[i yo yo ko ta],5
伊予吉田,いよよしだ,[i yo yo shi da],5
伊予和気,いよわけ,[i yo wa ke],4
五十川,いらがわ,[i ra ga wa],4
伊里,いり,[i ri],2
入明,いりあけ,[i ri a ke],4
入生田,いりうだ,[i ri u da],4
入江岡,いりえおか,[i ri e o ka],5
杁ヶ池公園,いりがいけこうえん,[i ri ga i ke ko u e n],9
入曽,いりそ,[i ri so],3
いりなか,いりなか,[i ri na ka],4
入野,いりの,[i ri no],3
入広瀬,いりひろせ,[i ri hi ro se],5
入谷,いりや,[i ri ya],3
入谷,いりや,[i ri ya],3
入山瀬,いりやませ,[i ri ya ma se],5
入間市,いるまし,[i ru ma shi],4
入地,いれじ,[i re ji],3
岩井,いわい,[i wa i],3
岩泉小本,いわいずみおもと,[i wa i zu mi o mo to],8
いわき,いわき,[i wa ki],3
磐城,いわき,[i wa ki],3
磐城浅川,いわきあさかわ,[i wa ki a sa ka wa],7
磐城石井,いわきいしい,[i wa ki i shi i],6
磐城石川,いわきいしかわ,[i wa ki i shi ka wa],7
磐城太田,いわきおおた,[i wa ki o o ta],6
磐城棚倉,いわきたなくら,[i wa ki ta na ku ra],7
磐城常葉,いわきときわ,[i wa ki to ki wa],6
磐城塙,いわきはなわ,[i wa ki ha na wa],6
岩城みなと,いわきみなと,[i wa ki mi na to],6
磐城守山,いわきもりやま,[i wa ki mo ri ya ma],7
岩切,いわきり,[i wa ki ri],4
岩国,いわくに,[i wa ku ni],4
岩倉,いわくら,[i wa ku ra],4
岩倉,いわくら,[i wa ku ra],4
岩倉,いわくら,[i wa ku ra],4
岩峅寺,いわくらじ,[i wa ku ra ji],5
岩沢,いわさわ,[i wa sa wa],4
岩島,いわしま,[i wa shi ma],4
石清水八幡宮,いわしみずはちまんぐう,[i wa shi mi zu ha chi ma n gu u],11
岩宿,いわじゅく,[i wa ju ku],4
岩代,いわしろ,[i wa shi ro],4
岩代清水,いわしろしみず,[i wa shi ro shi mi zu],7
岩瀬,いわせ,[i wa se],3
岩瀬浜,いわせはま,[i wa se ha ma],5
岩田,いわた,[i wa ta],3
磐田,いわた,[i wa ta],3
岩滝口,いわたきぐち,[i wa ta ki gu chi],6
岩館,いわだて,[i wa da te],4
岩塚,いわつか,[i wa tsu ka],4
岩槻,いわつき,[i wa tsu ki],4
岩月,いわつき,[i wa tsu ki],4
岩出,いわで,[i wa de],3
岩手飯岡,いわていいおか,[i wa te i i o ka],7
岩手石橋,いわていしばし,[i wa te i shi ba shi],7
岩手上郷,いわてかみごう,[i wa te ka mi go u],7
岩手川口,いわてかわぐち,[i wa te ka wa gu chi],7
いわて沼宮内,いわてぬまくない,[i wa te nu ma ku na i],8
岩手二日町,いわてふつかまち,[i wa te fu tsu ka ma chi],8
岩手船越,いわてふなこし,[i wa te fu na ko shi],7
岩出山,いわでやま,[i wa de ya ma],5
石刀,いわと,[i wa to],3
岩波,いわなみ,[i wa na mi],4
岩沼,いわぬま,[i wa nu ma],4
巌根,いわね,[i wa ne],3
岩根橋,いわねばし,[i wa ne ba shi],5
岩ノ下,いわのした,[i wa no shi ta],5
岩野目,いわのめ,[i wa no me],4
岩鼻,いわはな,[i wa ha na],4
岩原,いわはら,[i wa ha ra],4
岩舟,いわふね,[i wa fu ne],4
岩船町,いわふねまち,[i wa fu ne ma chi],6
岩間,いわま,[i wa ma],3
岩松,いわまつ,[i wa ma tsu],4
岩美,いわみ,[i wa mi],3
石見,いわみ,[i wa mi],3
岩見沢,いわみざわ,[i wa mi za wa],5
石見津田,いわみつだ,[i wa mi tsu da],5
石見福光,いわみふくみつ,[i wa mi fu ku mi tsu],7
石見横田,いわみよこた,[i wa mi yo ko ta],6
岩村,いわむら,[i wa mu ra],4
岩村田,いわむらだ,[i wa mu ra da],5
岩室,いわむろ,[i wa mu ro],4
岩本,いわもと,[i wa mo to],4
岩本町,いわもとちょう,[i wa mo to cho u],6
岩屋,いわや,[i wa ya],3
岩屋,いわや,[i wa ya],3
岩山,いわやま,[i wa ya ma],4
印西牧の原,いんざいまきのはら,[i n za i ma ki no ha ra],9
院内,いんない,[i n na i],4
院庄,いんのしょう,[i n no sho u],5
印場,いんば,[i n ba],3
印旛日本医大,いんばにほんいだい,[i n ba ni ho n i da i],9
伊部,いんべ,[i n be],3
植木,うえき,[u e ki],3
植田,うえた,[u e ta],3
上田,うえだ,[u e da],3
植田,うえだ,[u e da],3
植田,うえだ,[u e da],3
植大,うえだい,[u e da i],4
上田原,うえだはら,[u e da ha ra],5
植苗,うえなえ,[u e na e],4
上野,うえの,[u e no],3
上野御徒町,うえのおかちまち,[u e no o ka chi ma chi],8
上野市,うえのし,[u e no shi],4
上野芝,うえのしば,[u e no shi ba],5
上野動物園西園,うえのどうぶつえんにしえん,[u e no do u bu tsu e n ni shi e n],13
上野動物園東園,うえのどうぶつえんひがしえん,[u e no do u bu tsu e n hi ga shi e n],14
上野原,うえのはら,[u e no ha ra],5
上野広小路,うえのひろこうじ,[u e no hi ro ko u ji],8
上林,うえばやし,[u e ba ya shi],5
植松,うえまつ,[u e ma tsu],4
植村,うえむら,[u e mu ra],4
魚崎,うおざき,[u o za ki],4
魚住,うおずみ,[u o zu mi],4
魚津,うおづ,[u o zu],3
魚沼丘陵,うおぬまきゅうりょう,[u o nu ma kyu u ryo u],8
魚沼田中,うおぬまたなか,[u o nu ma ta na ka],7
魚沼中条,うおぬまなかじょう,[u o nu ma na ka jo u],8
鵜飼,うかい,[u ka i],3
鵜方,うがた,[u ga ta],3
宇賀本郷,うかほんごう,[u ka ho n go u],6
浮孔,うきあな,[u ki a na],4
浮島町,うきしまちょう,[u ki shi ma cho u],6
うきは,うきは,[u ki ha],3
浮鞭,うきぶち,[u ki bu chi],4
浮間舟渡,うきまふなど,[u ki ma fu na do],6
宇久井,うくい,[u ku i],3
鶯谷,うぐいすだに,[u gu i su da ni],6
鶯野,うぐいすの,[u gu i su no],5
鶯の森,うぐいすのもり,[u gu i su no mo ri],7
鶯巣,うぐす,[u gu su],3
有家,うげ,[u ge],2
羽後飯塚,うごいいづか,[u go i i zu ka],6
羽後岩谷,うごいわや,[u go i wa ya],5
羽後牛島,うごうしじま,[u go u shi ji ma],6
羽後太田,うごおおた,[u go o o ta],5
羽後亀田,うごかめだ,[u go ka me da],5
羽後境,うごさかい,[u go sa ka i],5
羽後中里,うごなかざと,[u go na ka za to],6
羽後長戸呂,うごながとろ,[u go na ga to ro],6
羽後長野,うごながの,[u go na ga no],5
羽後本荘,うごほんじょう,[u go ho n jo u],6
羽後四ツ屋,うごよつや,[u go yo tsu ya],5
宇佐,うさ,[u sa],2
宇佐美,うさみ,[u sa mi],3
宇治,うじ,[u ji],2
宇治,うじ,[u ji],2
氏家,うじいえ,[u ji i e],4
牛ケ原,うしがはら,[u shi ga ha ra],5
牛久,うしく,[u shi ku],3
牛久保,うしくぼ,[u shi ku bo],4
牛込神楽坂,うしごめかぐらざか,[u shi go me ka gu ra za ka],9
牛込柳町,うしごめやなぎちょう,[u shi go me ya na gi cho u],9
牛田,うした,[u shi ta],3
牛田,うしだ,[u shi da],3
牛田,うしだ,[u shi da],3
牛津,うしづ,[u shi zu],3
牛島,うしのしま,[u shi no shi ma],5
牛ノ浜,うしのはま,[u shi no ha ma],5
牛ノ谷,うしのや,[u shi no ya],4
牛浜,うしはま,[u shi ha ma],4
牛渕,うしぶち,[u shi bu chi],4
牛渕団地前,うしぶちだんちまえ,[u shi bu chi da n chi ma e],9
牛山,うしやま,[u shi ya ma],4
宇治山田,うじやまだ,[u ji ya ma da],5
後潟,うしろがた,[u shi ro ga ta],5
有珠,うす,[u su],2
臼杵,うすき,[u su ki],3
宇宿,うすき,[u su ki],3
鵜杉,うすぎ,[u su gi],3
有珠山山頂,うすざんさんちょう,[u su za n sa n cho u],8
臼田,うすだ,[u su da],3
太秦,うずまさ,[u zu ma sa],4
太秦広隆寺,うずまさこうりゅうじ,[u zu ma sa ko u ryu u ji],9
太秦天神川,うずまさてんじんがわ,[u zu ma sa te n ji n ga wa],10
羽前大山,うぜんおおやま,[u ze n o o ya ma],7
羽前金沢,うぜんかねざわ,[u ze n ka ne za wa],7
羽前小松,うぜんこまつ,[u ze n ko ma tsu],6
羽前前波,うぜんぜんなみ,[u ze n ze n na mi],7
羽前高松,うぜんたかまつ,[u ze n ta ka ma tsu],7
羽前千歳,うぜんちとせ,[u ze n chi to se],6
羽前椿,うぜんつばき,[u ze n tsu ba ki],6
羽前豊里,うぜんとよさと,[u ze n to yo sa to],7
羽前長崎,うぜんながさき,[u ze n na ga sa ki],7
羽前中山,うぜんなかやま,[u ze n na ka ya ma],7
羽前成田,うぜんなりた,[u ze n na ri ta],6
羽前沼沢,うぜんぬまざわ,[u ze n nu ma za wa],7
羽前松岡,うぜんまつおか,[u ze n ma tsu o ka],7
羽前水沢,うぜんみずさわ,[u ze n mi zu sa wa],7
羽前山辺,うぜんやまべ,[u ze n ya ma be],6
宇田郷,うたごう,[u ta go u],4
歌津,うたつ,[u ta tsu],3
宇多津,うたづ,[u ta zu],3
歌内,うたない,[u ta na i],4
宇多野,うたの,[u ta no],3
内海,うちうみ,[u chi u mi],4
内ケ巻,うちがまき,[u chi ga ma ki],5
内子,うちこ,[u chi ko],3
内郷,うちごう,[u chi go u],4
打越,うちごし,[u chi go shi],4
内幸町,うちさいわいちょう,[u chi sa i wa i cho u],8
内宿,うちじゅく,[u chi ju ku],4
打田,うちた,[u chi ta],3
